#1 arg remaining, starting with 'cubic_100BDP.pcap'
#Ostermann's tcptrace -- version 6.6.7 -- Thu Nov  4, 2004

#14163 packets seen, 14163 TCP packets traced
#elapsed wallclock time: 0:00:00.160196, 88410 pkts/sec analyzed
#trace file elapsed time: 0:02:58.905649
#TCP connection info:
#1416 TCP connections traced:
conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,RTT_samples_a2b,RTT_samples_b2a,RTT_min_a2b,RTT_min_b2a,RTT_max_a2b,RTT_max_b2a,RTT_avg_a2b,RTT_avg_b2a,RTT_stdev_a2b,RTT_stdev_b2a,RTT_from_3WHS_a2b,RTT_from_3WHS_b2a,RTT_full_sz_smpls_a2b,RTT_full_sz_smpls_b2a,RTT_full_sz_min_a2b,RTT_full_sz_min_b2a,RTT_full_sz_max_a2b,RTT_full_sz_max_b2a,RTT_full_sz_avg_a2b,RTT_full_sz_avg_b2a,RTT full_sz_stdev_a2b,RTT_full_sz_stdev_b2a,post-loss_acks_a2b,post-loss_acks_b2a,ambiguous_acks_a2b,ambiguous_acks_b2a,RTT_min_(last)_a2b,RTT_min_(last)_b2a,RTT_max_(last)_a2b,RTT_max_(last)_b2a,RTT_avg_(last)_a2b,RTT_avg_(last)_b2a,RTT_sdv_(last)_a2b,RTT_sdv_(last)_b2a,segs_cum_acked_a2b,segs_cum_acked_b2a,duplicate_acks_a2b,duplicate_acks_b2a,triple_dupacks_a2b,triple_dupacks_b2a,max_#_retrans_a2b,max_#_retrans_b2a,min_retr_time_a2b,min_retr_time_b2a,max_retr_time_a2b,max_retr_time_b2a,avg_retr_time_a2b,avg_retr_time_b2a,sdv_retr_time_a2b,sdv_retr_time_b2a,
10,10.0.0.1,10.0.1.1,35268,80,1693942202.421855 , 1693942202.810881 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          135.8,          136.6,              0,              0,            357,           1252,              3,              3,          122.8,            0.0,          135.7,            0.0,          129.2,            0.0,            6.5,            0.0,          122.8,            0.0,              2,              2,          122.8,            0.0,          135.7,            0.0,          129.3,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
11,10.0.0.1,10.0.1.1,35284,80,1693942202.605842 , 1693942203.24509 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          146.1,          146.9,              0,              0,            332,           1163,              3,              3,          132.3,            0.0,          146.1,            0.1,          139.1,            0.0,            6.9,            0.0,          132.3,            0.1,              2,              2,          132.3,            0.0,          146.1,            0.1,          139.2,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
12,10.0.0.1,10.0.1.1,35298,80,1693942202.729218 , 1693942203.166772 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          152.7,          153.5,              0,              0,            318,           1113,              3,              3,          138.1,            0.0,          152.7,            0.0,          145.3,            0.0,            7.3,            0.0,          138.1,            0.0,              2,              2,          138.1,            0.0,          152.7,            0.0,          145.4,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
13,10.0.0.1,10.0.1.1,35306,80,1693942202.752935 , 1693942203.195128 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          154.4,          155.1,              0,              0,            314,           1101,              3,              3,          140.0,            0.0,          154.4,            0.0,          147.0,            0.0,            7.2,            0.0,          140.0,            0.0,              2,              2,          140.0,            0.0,          154.4,            0.0,          147.2,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
14,10.0.0.1,10.0.1.1,35310,80,1693942203.35593 , 1693942203.521579 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          169.6,          170.3,              0,              0,            286,           1002,              3,              3,          153.4,            0.0,          169.6,            0.0,          161.6,            0.0,            8.1,            0.0,          153.4,            0.0,              2,              2,          153.4,            0.0,          169.6,            0.0,          161.5,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
15,10.0.0.1,10.0.1.1,35316,80,1693942203.58423 , 1693942203.548858 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          171.2,          172.0,              0,              0,            283,            993,              3,              3,          155.0,            0.0,          171.2,            0.0,          163.0,            0.0,            8.1,            0.0,          155.0,            0.0,              2,              2,          155.0,            0.0,          171.2,            0.0,          163.1,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
16,10.0.0.1,10.0.1.1,35318,80,1693942203.161592 , 1693942203.667639 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          176.6,          177.4,              0,              0,            275,            962,              3,              3,          159.8,            0.0,          176.6,            0.0,          168.2,            0.0,            8.4,            0.0,          159.8,            0.0,              2,              2,          159.8,            0.0,          176.6,            0.0,          168.2,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
17,10.0.0.1,10.0.1.1,35334,80,1693942203.255320 , 1693942203.776650 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          182.2,          182.9,              0,              0,            267,            934,              3,              3,          164.7,            0.0,          182.2,            0.0,          173.4,            0.0,            8.7,            0.0,          164.7,            0.0,              2,              2,          164.7,            0.0,          182.2,            0.0,          173.5,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
18,10.0.0.1,10.0.1.1,35344,80,1693942203.288505 , 1693942203.814790 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          183.8,          184.5,              0,              0,            264,            925,              3,              3,          166.4,            0.0,          183.7,            0.0,          175.0,            0.0,            8.7,            0.0,          166.4,            0.0,              2,              2,          166.4,            0.0,          183.7,            0.0,          175.1,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
19,10.0.0.1,10.0.1.1,35360,80,1693942203.352484 , 1693942203.889514 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          187.6,          188.4,              0,              0,            259,            907,              3,              3,          170.0,            0.0,          187.6,            0.0,          178.6,            0.0,            8.8,            0.0,          170.0,            0.0,              2,              2,          170.0,            0.0,          187.6,            0.0,          178.8,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
